1.435,-2175796.53123114,4461043.98647811,3992348.48877129
1.44,-2175796.53123114,4461043.98647811,3992348.48877129
1.445,-2175796.53123114,4461043.98647811,3992348.48877129
1.45,-2175796.53123114,4461043.98647811,3992348.48877129
1.455,-2175796.53123114,4461043.98647811,3992348.48877129
1.46,-2175796.53123114,4461043.98647811,3992348.48877129
1.465,-2175796.53123114,4461043.98647811,3992348.48877129
1.47,-2175796.53123114,4461043.98647811,3992348.48877129
1.475,-2175796.53123114,4461043.98647811,3992348.48877129
1.48,-2175796.53123114,4461043.98647811,3992348.48877129
1.485,-2175796.53123114,4461043.98647811,3992348.48877129
1.49,-2175796.53123114,4461043.98647811,3992348.48877129
1.495,-2175796.53123114,4461043.98647811,3992348.48877129
1.5,-2175796.53123114,4461043.98647811,3992348.48877129
1.505,-2175796.53123114,4461043.98647811,3992348.48877129
1.51,-2175796.53123114,4461043.98647811,3992348.48877129
1.515,-2175796.53123114,4461043.98647811,3992348.48877129
1.52,-2175796.53123114,4461043.98647811,3992348.48877129
1.525,-2175796.53123114,4461043.98647811,3992348.48877129
1.53,-2175796.53123114,4461043.98647811,3992348.48877129
1.535,-2175796.53123114,4461043.98647811,3992348.48877129
1.54,-2175796.53123114,4461043.98647811,3992348.48877129
1.545,-2175796.53123114,4461043.98647811,3992348.48877129
1.55,-2175796.53123114,4461043.98647811,3992348.48877129
1.555,-2175796.53123114,4461043.98647811,3992348.48877129
1.56,-2175796.53123114,4461043.98647811,3992348.48877129
1.565,-2175796.53123114,4461043.98647811,3992348.48877129
1.57,-2175796.53123114,4461043.98647811,3992348.48877129
1.575,-2175796.53123114,4461043.98647811,3992348.48877129
1.58,-2175796.53123114,4461043.98647811,3992348.48877129
1.585,-2175796.53123114,4461043.98647811,3992348.48877129
1.59,-2175796.53123114,4461043.98647811,3992348.48877129
1.595,-2175796.53123114,4461043.98647811,3992348.48877129
1.6,-2175796.53123114,4461043.98647811,3992348.48877129
1.605,-2175796.53123114,4461043.98647811,3992348.48877129
1.61,-2175796.53123114,4461043.98647811,3992348.48877129
1.615,-2175796.53123114,4461043.98647811,3992348.48877129
1.62,-2175796.53123114,4461043.98647811,3992348.48877129
1.625,-2175796.53123114,4461043.98647811,3992348.48877129
1.63,-2175796.53123114,4461043.98647811,3992348.48877129
1.635,-2175796.53123114,4461043.98647811,3992348.48877129
1.64,-2175796.53123114,4461043.98647811,3992348.48877129
1.645,-2175796.53123114,4461043.98647811,3992348.48877129
1.65,-2175796.53123114,4461043.98647811,3992348.48877129
1.655,-2175796.53123114,4461043.98647811,3992348.48877129
1.66,-2175796.53123114,4461043.98647811,3992348.48877129
1.665,-2175796.53123114,4461043.98647811,3992348.48877129
1.67,-2175796.53123114,4461043.98647811,3992348.48877129
1.675,-2175796.53123114,4461043.98647811,3992348.48877129
1.68,-2175796.53123114,4461043.98647811,3992348.48877129
1.685,-2175796.53123114,4461043.98647811,3992348.48877129
1.69,-2175796.53123114,4461043.98647811,3992348.48877129
1.695,-2175796.53123114,4461043.98647811,3992348.48877129
1.7,-2175796.53123114,4461043.98647811,3992348.48877129
1.705,-2175796.53123114,4461043.98647811,3992348.48877129
1.71,-2175796.53123114,4461043.98647811,3992348.48877129
1.715,-2175796.53123114,4461043.98647811,3992348.48877129
1.72,-2175796.53123114,4461043.98647811,3992348.48877129
1.725,-2175796.53123114,4461043.98647811,3992348.48877129
1.73,-2175796.53123114,4461043.98647811,3992348.48877129
1.735,-2175796.53123114,4461043.98647811,3992348.48877129
1.74,-2175796.53123114,4461043.98647811,3992348.48877129
1.745,-2175796.53123114,4461043.98647811,3992348.48877129
1.75,-2175796.53123114,4461043.98647811,3992348.48877129
1.755,-2175796.53123114,4461043.98647811,3992348.48877129
1.76,-2175796.53123114,4461043.98647811,3992348.48877129
1.765,-2175796.53123114,4461043.98647811,3992348.48877129
1.77,-2175796.53123114,4461043.98647811,3992348.48877129
1.775,-2175796.53123114,4461043.98647811,3992348.48877129
1.78,-2175796.53123114,4461043.98647811,3992348.48877129
1.785,-2175796.53123114,4461043.98647811,3992348.48877129
1.79,-2175796.53123114,4461043.98647811,3992348.48877129
1.795,-2175796.53123114,4461043.98647811,3992348.48877129
